location,Longitude float,Latitude float,geometry
54 TWELFTH ST,-79.50991,43.59672,POINT (-79.50991058349609 43.59672164916992)
199 DELAWARE AVE,-79.42796,43.66174,POINT (-79.42796325683594 43.66173934936523)
43 ST PAUL ST,-79.36025,43.65613,POINT (-79.36025238037109 43.65613174438477)
358 GLENHOLME AVE,-79.44226,43.687397,POINT (-79.4422607421875 43.68739700317383)
61 TWELFTH ST,-79.509514,43.5971,POINT (-79.50951385498047 43.59709930419922)
18 SAYWELL AVE,-79.49617,43.76708,POINT (-79.49617004394531 43.7670783996582)
195 DONLANDS AVE,-79.33946,43.686306,POINT (-79.33946228027344 43.68630599975586)
100 ROSEHEATH AVE,-79.31804,43.68355,POINT (-79.31803894042969 43.68355178833008)
181 ST GERMAIN AVE,-79.40984,43.730457,POINT (-79.40984344482422 43.7304573059082)
19 HAYNES AVE,-79.49827,43.76634,POINT (-79.49826812744141 43.76633834838867)
1 MURDOCK AVE,-79.31684,43.682674,POINT (-79.31684112548828 43.68267440795898)
237 DELAWARE AVE,-79.42835,43.662853,POINT (-79.42835235595703 43.6628532409668)
61 MAHER AVE,-79.48003,43.662193,POINT (-79.48002624511719 43.66219329833984)
171 MADISON AVE,-79.40506,43.67363,POINT (-79.40505981445313 43.67362976074219)
161 ISSAC DEVINS BLVD,-79.53221,43.733376,POINT (-79.53221130371094 43.73337554931641)
253 DELAWARE AVE,-79.42854,43.66334,POINT (-79.42854309082031 43.6633415222168)
55 WESTHOLME AVE,-79.47918,43.661724,POINT (-79.47917938232422 43.66172409057617)
91 ORCHARD VIEW BLVD,-79.401474,43.707634,POINT (-79.40147399902344 43.70763397216797)
102 BERKELEY ST,-79.36572,43.653755,POINT (-79.36572265625 43.65375518798828)
32 ALDERGROVE AVE,-79.3134,43.682247,POINT (-79.31340026855469 43.68224716186523)
214 BROCK AVE,-79.435135,43.64804,POINT (-79.43513488769531 43.64804077148438)
641 HURON ST,-79.4041,43.674515,POINT (-79.40409851074219 43.67451477050781)
11 FIFTEENTH ST,-79.513985,43.599697,POINT (-79.51398468017578 43.59969711303711)
441 QUEEN ST W,-79.396,43.64858,POINT (-79.39600372314453 43.64857864379883)
54 ALDERGROVE AVE,-79.31228,43.68268,POINT (-79.31227874755859 43.68267822265625)
293 DELAWARE AVE,-79.42894,43.664425,POINT (-79.42893981933594 43.66442489624023)
23 WESTHOLME AVE,-79.47883,43.660988,POINT (-79.47882843017578 43.66098785400391)
46 ALDERGROVE AVE,-79.31259,43.682602,POINT (-79.31259155273438 43.68260192871094)
290 BROCK AVE,-79.436134,43.650562,POINT (-79.43613433837891 43.65056228637695)
85 SPENCER AVE,-79.43015,43.63734,POINT (-79.43015289306641 43.6373405456543)
125 WESTERN BATTERY RD,-79.41674,43.639877,POINT (-79.41674041748047 43.63987731933594)
90 ADMIRAL RD,-79.40201,43.674164,POINT (-79.40200805664063 43.67416381835938)
490 RUNNYMEDE RD,-79.480034,43.65944,POINT (-79.48003387451172 43.65943908691406)
127 HELENDALE AVE,-79.40262,43.708134,POINT (-79.40261840820313 43.70813369750977)
4 LINCOLN AVE,-79.47769,43.660023,POINT (-79.47769165039063 43.6600227355957)
582 BROCK AVE,-79.43898,43.657867,POINT (-79.43898010253906 43.65786743164063)
108 BERGAMOT AVE,-79.55344,43.718834,POINT (-79.55343627929688 43.71883392333984)
73 SHANLY ST,-79.43308,43.663578,POINT (-79.43308258056641 43.66357803344727)
646 DANFORTH RD,-79.260506,43.716248,POINT (-79.26050567626953 43.71624755859375)
53 WESTPOINT LANE,-79.50837,43.692047,POINT (-79.50836944580078 43.69204711914063)
26 CHALFONT RD,-79.54874,43.714,POINT (-79.54873657226563 43.7140007019043)
161 SHANLY ST,-79.435875,43.662987,POINT (-79.43587493896484 43.66298675537109)
6 KEWBEACH AVE,-79.304085,43.66591,POINT (-79.30408477783203 43.66590881347656)
161 QUEENSDALE AVE,-79.32662,43.687675,POINT (-79.32662200927734 43.68767547607422)
12 KEWBEACH AVE,-79.30389,43.665966,POINT (-79.30388641357422 43.66596603393555)
146 GILMOUR AVE,-79.47851,43.66194,POINT (-79.47850799560547 43.66194152832031)
58 MOUNT DENNIS DR,-79.50802,43.692368,POINT (-79.50801849365234 43.69236755371094)
326 BERKELEY ST,-79.368355,43.66084,POINT (-79.36835479736328 43.66083908081055)
79 ROXBOROUGH ST W,-79.39351,43.677254,POINT (-79.39350891113281 43.67725372314453)
48 MOUNT DENNIS DR,-79.5079,43.692158,POINT (-79.50789642333984 43.69215774536133)
156 HALLAM ST,-79.43252,43.667225,POINT (-79.43251800537109 43.6672248840332)
214 GILMOUR AVE,-79.47853,43.66319,POINT (-79.47853088378906 43.66318893432617)
302 BERKELEY ST,-79.36807,43.660236,POINT (-79.36807250976563 43.66023635864258)
231 WOODBINE AVE,-79.306114,43.66963,POINT (-79.30611419677734 43.66962814331055)
212 GILMOUR AVE,-79.47851,43.663136,POINT (-79.47850799560547 43.66313552856445)
141 AUGUSTA AVE,-79.40097,43.652447,POINT (-79.40097045898438 43.65244674682617)
9 FAIRVIEW AVE,-79.475105,43.65813,POINT (-79.47510528564453 43.65813064575195)
100 BOWIE AVE,-79.456505,43.696613,POINT (-79.45650482177734 43.69661331176758)
57 PIONEER AVE,-79.506905,43.692608,POINT (-79.50690460205078 43.69260787963867)
525 STRATHMORE BLVD,-79.31495,43.685913,POINT (-79.31494903564453 43.6859130859375)
94 FAIRVIEW AVE,-79.47663,43.660404,POINT (-79.47663116455078 43.66040420532227)
393 WOODBINE AVE,-79.30725,43.672924,POINT (-79.3072509765625 43.67292404174805)
22 MARGUERETTA ST,-79.43747,43.65061,POINT (-79.43746948242188 43.65061187744141)
517 STRATHMORE BLVD,-79.31534,43.685802,POINT (-79.31533813476563 43.6858024597168)
87 HALLAM ST,-79.42976,43.66744,POINT (-79.42976379394531 43.66743850708008)
161 RANLEIGH AVE,-79.39783,43.728428,POINT (-79.3978271484375 43.72842788696289)
140 FAIRVIEW AVE,-79.47727,43.661785,POINT (-79.47727203369141 43.66178512573242)
324 ONTARIO ST,-79.36919,43.659912,POINT (-79.36918640136719 43.659912109375)
47 WOODMOUNT AVE,-79.315765,43.68693,POINT (-79.31576538085938 43.68693161010742)
68 BOWOOD AVE,-79.40092,43.729233,POINT (-79.40091705322266 43.72923278808594)
272 SEATON ST,-79.37075,43.66109,POINT (-79.37075042724609 43.66109085083008)
7 ROSLIN AVE,-79.40256,43.7294,POINT (-79.40255737304688 43.72940063476563)
253 SEATON ST,-79.37005,43.660797,POINT (-79.37004852294922 43.66079711914063)
16 BEACONSFIELD AVE,-79.42535,43.643757,POINT (-79.42534637451172 43.64375686645508)
14 LANSDOWNE AVE,-79.43721,43.641277,POINT (-79.43721008300781 43.64127731323242)
36 CAYUGA AVE,-79.47659,43.679363,POINT (-79.47659301757813 43.67936325073242)
2545 LAKE SHORE BLVD W,-79.489815,43.609272,POINT (-79.48981475830078 43.60927200317383)
250 SEATON ST,-79.3706,43.660534,POINT (-79.37059783935547 43.6605339050293)
16 LANSDOWNE AVE,-79.43721,43.641376,POINT (-79.43721008300781 43.64137649536133)
71 PENN DR,-79.55823,43.75315,POINT (-79.5582275390625 43.75315093994141)
234 SEATON ST,-79.37048,43.66026,POINT (-79.3704833984375 43.66025924682617)
123 ENCHANTED HILLS CRES,-79.27552,43.830143,POINT (-79.27552032470703 43.83014297485352)
67 PENN DR,-79.55811,43.75297,POINT (-79.55811309814453 43.75297164916992)
33 AZIEL ST,-79.46619,43.66203,POINT (-79.4661865234375 43.66202926635742)
18 TINDER CRES,-79.30798,43.727314,POINT (-79.3079833984375 43.72731399536133)
23 MCGILL ST,-79.38121,43.659992,POINT (-79.38121032714844 43.65999221801758)
24 ROXANNE CRES,-79.28532,43.826427,POINT (-79.28531646728516 43.8264274597168)
1276 COLLEGE ST,-79.43936,43.651386,POINT (-79.43936157226563 43.65138626098633)
8 TIFFANY CRT,-79.308586,43.735065,POINT (-79.30858612060547 43.73506546020508)
877 WOODFIELD RD,-79.320145,43.662674,POINT (-79.32014465332031 43.66267395019531)
23 SHOALHAVEN DR,-79.13531,43.778175,POINT (-79.13530731201172 43.77817535400391)
69 BRUCEWOOD CRES,-79.43369,43.72262,POINT (-79.43369293212891 43.72261810302734)
28 SHOALHAVEN DR,-79.1344,43.778606,POINT (-79.1343994140625 43.77860641479492)
30 SHOALHAVEN DR,-79.134315,43.778625,POINT (-79.13431549072266 43.77862548828125)
95 BRUCEWOOD CRES,-79.432236,43.724117,POINT (-79.43223571777344 43.72411727905273)
129 SCADDING AVE,-79.36371,43.649296,POINT (-79.36370849609375 43.64929580688477)
179 GOLDHAWK TRL,-79.283226,43.819855,POINT (-79.28322601318359 43.81985473632813)
200 WELLESLEY ST,-79.37411,43.66738,POINT (-79.37410736083984 43.66738128662109)
240 SLOANE AVE,-79.308914,43.738945,POINT (-79.30891418457031 43.73894500732422)
106 GRANBY ST,-79.37824,43.661587,POINT (-79.37824249267578 43.66158676147461)
250 HIGHFIELD RD,-79.32546,43.67227,POINT (-79.32546234130859 43.67227172851563)
16 BARNWELL DR,-79.281364,43.81729,POINT (-79.28136444091797 43.81729125976563)
245 HIGHFIELD RD,-79.32492,43.67238,POINT (-79.32492065429688 43.67237854003906)
18 WYNNECASTLE RD,-79.13413,43.778217,POINT (-79.13413238525391 43.77821731567383)
17 KNIGHTON DR,-79.31425,43.738174,POINT (-79.31424713134766 43.73817443847656)
25 ROANOKE RD,-79.32558,43.741634,POINT (-79.32557678222656 43.74163436889648)
91 REGINA AVE,-79.43807,43.7263,POINT (-79.43807220458984 43.72629928588867)
55 BARNWELL DR,-79.28119,43.816162,POINT (-79.28118896484375 43.816162109375)
253 HIGHFIELD RD,-79.325005,43.67257,POINT (-79.32500457763672 43.67256927490234)
24 PROVINCETOWN RD,-79.13497,43.779255,POINT (-79.13497161865234 43.77925491333008)
50 REGINA AVE,-79.435524,43.72727,POINT (-79.43552398681641 43.72726821899414)
11 PROVINCETOWN RD,-79.13522,43.77877,POINT (-79.13522338867188 43.77877044677734)
448 GLEN PARK AVE,-79.45529,43.70799,POINT (-79.45529174804688 43.70798873901367)
374 DRIFTWOOD AVE,-79.513916,43.767033,POINT (-79.513916015625 43.76703262329102)
488 GLEN PARK AVE,-79.45729,43.707508,POINT (-79.45729064941406 43.7075080871582)
67 GOLDHAWK TRL,-79.27741,43.81873,POINT (-79.27741241455078 43.81872940063477)
484 ORIOLE PKWY,-79.40623,43.704243,POINT (-79.40622711181641 43.70424270629883)
1 CRAGMUIR CRT,-79.32291,43.73322,POINT (-79.32290649414063 43.73321914672852)
121 LONGBOAT AVE,-79.36226,43.648487,POINT (-79.36225891113281 43.64848709106445)
9 OAKBURN CRES,-79.40477,43.758144,POINT (-79.40476989746094 43.75814437866211)
165 SWEENEY DR,-79.32147,43.73252,POINT (-79.32147216796875 43.73252105712891)
30 TRELLANOCK AVE,-79.13654,43.78041,POINT (-79.13654327392578 43.78041076660156)
32 TRELLANOCK AVE,-79.13651,43.78034,POINT (-79.13651275634766 43.78033828735352)
161 SWEENEY DR,-79.321,43.732494,POINT (-79.32099914550781 43.73249435424805)
20 HUTCHCROFT AVE,-79.27789,43.818085,POINT (-79.27789306640625 43.81808471679688)
38 TRELLANOCK AVE,-79.136475,43.780132,POINT (-79.136474609375 43.78013229370117)
5 VALHALLA BLVD,-79.26694,43.68667,POINT (-79.26693725585938 43.68666839599609)
1107 GERRARD ST E,-79.33397,43.6694,POINT (-79.33396911621094 43.66939926147461)
79 TRELLANOCK AVE,-79.134796,43.780655,POINT (-79.13479614257813 43.78065490722656)
470 ORIOLE PKWY,-79.40584,43.70332,POINT (-79.40583801269531 43.70331954956055)
336 GLEBEHOLME BLVD,-79.32394,43.686134,POINT (-79.32393646240234 43.68613433837891)
67 WHARTON SQ,-79.2741,43.81831,POINT (-79.27410125732422 43.81830978393555)
65 LONGBOAT AVE,-79.363434,43.648243,POINT (-79.36343383789063 43.64824295043945)
69 WHARTON SQ,-79.274,43.818325,POINT (-79.27400207519531 43.81832504272461)
68 WHARTON SQ,-79.27393,43.817837,POINT (-79.27393341064453 43.81783676147461)
1117 GERRARD ST E,-79.33349,43.66946,POINT (-79.33348846435547 43.66946029663086)
110 BAYCREST AVE,-79.44153,43.72788,POINT (-79.4415283203125 43.72787857055664)
90 BAYCREST AVE,-79.43969,43.728252,POINT (-79.43968963623047 43.72825241088867)
166 HIGHBOURNE RD,-79.407234,43.703663,POINT (-79.40723419189453 43.70366287231445)
345 GLEBEHOLME BLVD,-79.32344,43.685867,POINT (-79.32344055175781 43.68586730957031)
7 AITKEN PL,-79.364075,43.64854,POINT (-79.36407470703125 43.64854049682617)
32 ALANBULL SQ,-79.27424,43.819332,POINT (-79.27423858642578 43.81933212280273)
377 JONES AVE,-79.33706,43.673405,POINT (-79.33705902099609 43.67340469360352)
75 TANDRIDGE CRES,-79.54672,43.72889,POINT (-79.54672241210938 43.72888946533203)
34 ALANBULL SQ,-79.274124,43.81935,POINT (-79.27412414550781 43.81935119628906)
356 JONES AVE,-79.33754,43.673172,POINT (-79.33753967285156 43.67317199707031)
346 HILLMOUNT AVE,-79.44856,43.70731,POINT (-79.44856262207031 43.70730972290039)
30 HAHN PL,-79.36316,43.648834,POINT (-79.3631591796875 43.64883422851563)
39 ALANBULL SQ,-79.27398,43.819855,POINT (-79.27397918701172 43.81985473632813)
382 JONES AVE,-79.33776,43.673706,POINT (-79.33776092529297 43.6737060546875)
34 BURNABY BLVD,-79.4084,43.705727,POINT (-79.40840148925781 43.70572662353516)
33 AITKEN PL,-79.364395,43.6491,POINT (-79.36439514160156 43.64910125732422)
8 ALLENBURY GDNS,-79.34372,43.78064,POINT (-79.34371948242188 43.7806396484375)
9 BRITANNIA AVE,-79.48046,43.670116,POINT (-79.48046112060547 43.67011642456055)
121 BLAKE ST,-79.33926,43.67497,POINT (-79.33925628662109 43.67496871948242)
16 BALES AVE,-79.40929,43.758785,POINT (-79.40928649902344 43.75878524780273)
6 LISBURN CRES,-79.345856,43.781548,POINT (-79.34585571289063 43.78154754638672)
475 MELITA CRES,-79.426056,43.67211,POINT (-79.42605590820313 43.67211151123047)
265 CASTLEFIELD AVE,-79.40985,43.709465,POINT (-79.40985107421875 43.70946502685547)
17 SERENITY CRT,-79.27718,43.819794,POINT (-79.27718353271484 43.81979370117188)
681 MILVERTON BLVD,-79.315475,43.688457,POINT (-79.31547546386719 43.68845748901367)
44 JOHNSTON AVE,-79.41257,43.75886,POINT (-79.41256713867188 43.75886154174805)
12 SERENITY CRT,-79.27769,43.819862,POINT (-79.27768707275391 43.81986236572266)
67 GOODVIEW RD,-79.35329,43.783543,POINT (-79.35328674316406 43.78354263305664)
65 GOODVIEW RD,-79.35357,43.78346,POINT (-79.35356903076172 43.7834587097168)
374 MELITA AVE,-79.42652,43.67376,POINT (-79.42652130126953 43.67375946044922)
1 HALLBANK TER,-79.26187,43.788116,POINT (-79.26187133789063 43.78811645507813)
45 GOODVIEW RD,-79.35506,43.7838,POINT (-79.35505676269531 43.78379821777344)
237 LANGLEY AVE,-79.342,43.669895,POINT (-79.34200286865234 43.66989517211914)
8 ALMONT RD,-79.43527,43.73839,POINT (-79.43527221679688 43.7383918762207)
136 SADLEE COVE CRES,-79.28241,43.82095,POINT (-79.28240966796875 43.82094955444336)
48 BARCLAY RD,-79.43867,43.73974,POINT (-79.43866729736328 43.73973846435547)
587 VAUGHAN RD,-79.43943,43.692036,POINT (-79.43943023681641 43.69203567504883)
308 DAVID DUNLAP CRCL,-79.33496,43.730366,POINT (-79.3349609375 43.73036575317383)
265 MELITA AVE,-79.42343,43.67405,POINT (-79.42343139648438 43.67404937744141)
9 HALLBANK TER,-79.26137,43.78816,POINT (-79.26136779785156 43.78815841674805)
83 FLORENCE AVE,-79.41434,43.757114,POINT (-79.41433715820313 43.75711441040039)
286 DAVID DUNLAP CRCL,-79.33461,43.730034,POINT (-79.33460998535156 43.73003387451172)
131 FLORENCE AVE,-79.41667,43.756603,POINT (-79.41667175292969 43.7566032409668)
44 HALLBANK TER,-79.259865,43.788994,POINT (-79.25986480712891 43.78899383544922)
40 HALLBANK TER,-79.26008,43.788937,POINT (-79.26007843017578 43.78893661499023)
428 LANSDOWNE AVE,-79.44221,43.655827,POINT (-79.44220733642578 43.65582656860352)
432 LANSDOWNE AVE,-79.44226,43.655903,POINT (-79.4422607421875 43.65590286254883)
125 LAMBERTLODGE AVE,-79.42569,43.673096,POINT (-79.42568969726563 43.673095703125)
234 FLORENCE AVE,-79.422806,43.755627,POINT (-79.42280578613281 43.7556266784668)
273 TOWER DR,-79.295166,43.756336,POINT (-79.295166015625 43.7563362121582)
24 LEITH HILL RD,-79.350006,43.777225,POINT (-79.35000610351563 43.77722549438477)
452 LANSDOWNE AVE,-79.44243,43.65644,POINT (-79.44242858886719 43.65644073486328)
239 FLORENCE AVE,-79.422874,43.755196,POINT (-79.42287445068359 43.75519561767578)
69 BAR HARBOUR SQ,-79.14246,43.77757,POINT (-79.14246368408203 43.77756881713867)
454 LANSDOWNE AVE,-79.442444,43.656487,POINT (-79.44244384765625 43.65648651123047)
131 TOWER DR,-79.30109,43.751667,POINT (-79.30108642578125 43.75166702270508)
11 ELEANOR AVE,-79.44154,43.69188,POINT (-79.44154357910156 43.69187927246094)
308 JOHNSTON AVE,-79.425804,43.756,POINT (-79.42580413818359 43.75600051879883)
25 ARMSTRONG AVE,-79.4388,43.664253,POINT (-79.43879699707031 43.66425323486328)
103 LANGLEY AVE,-79.34857,43.66865,POINT (-79.34857177734375 43.66865158081055)
9 FOUR WINDS DRIVE,-79.49352,43.764736,POINT (-79.49352264404297 43.76473617553711)
486 LANSDOWNE AVE,-79.442726,43.657215,POINT (-79.44272613525391 43.6572151184082)
307 POYNTZ AVE,-79.42544,43.756474,POINT (-79.42543792724609 43.75647354125977)
73 HALLBANK TER,-79.25998,43.78792,POINT (-79.25997924804688 43.78792190551758)
181 TOWER DR,-79.30048,43.753757,POINT (-79.30048370361328 43.75375747680664)
53 BAR HARBOUR SQ,-79.1423,43.77704,POINT (-79.14230346679688 43.77703857421875)
32 TRAILSIDE DR,-79.355,43.780064,POINT (-79.35500335693359 43.78006362915039)
619 QUEEN ST W,-79.402756,43.647293,POINT (-79.40275573730469 43.64729309082031)
488 LANSDOWNE AVE,-79.44274,43.657253,POINT (-79.44274139404297 43.65725326538086)
5 HARTHAM PL,-79.45936,43.72961,POINT (-79.45935821533203 43.72961044311523)
141 JOHNSTON AVE,-79.417076,43.75744,POINT (-79.41707611083984 43.75743865966797)
157 WALLACE AVE,-79.44274,43.662537,POINT (-79.44274139404297 43.66253662109375)
63 HALLBANK TER,-79.25994,43.78829,POINT (-79.25994110107422 43.78828811645508)
58 HALLBANK TER,-79.26157,43.788094,POINT (-79.26157379150391 43.78809356689453)
98 DEWHURST BLVD,-79.340775,43.682877,POINT (-79.34077453613281 43.68287658691406)
115 JOHNSTON AVE,-79.415886,43.75769,POINT (-79.41588592529297 43.7576904296875)
114 RIVERDALE AVE,-79.34842,43.67004,POINT (-79.34841918945313 43.67004013061523)
170 WINSTON PARK BLVD,-79.47116,43.72635,POINT (-79.47116088867188 43.72634887695313)
186 WILTSHIRE AVE,-79.453964,43.67234,POINT (-79.45396423339844 43.67234039306641)
152 WINSTON PARK BLVD,-79.47134,43.727253,POINT (-79.47133636474609 43.72725296020508)
110 DEWHURST BLVD,-79.34092,43.683193,POINT (-79.34091949462891 43.68319320678711)
7 DENARDA ST,-79.492485,43.68875,POINT (-79.49248504638672 43.68875122070313)
55 GREENBRAE CRCT,-79.23016,43.759552,POINT (-79.23016357421875 43.75955200195313)
12 DENARDA ST,-79.49291,43.689056,POINT (-79.49291229248047 43.68905639648438)
88 JOHNSTON AVE,-79.41465,43.758408,POINT (-79.41464996337891 43.75840759277344)
23 RUTLAND ST,-79.454765,43.672714,POINT (-79.45476531982422 43.67271423339844)
105 BAR HARBOUR SQ,-79.14023,43.776867,POINT (-79.14022827148438 43.7768669128418)
151 WITHROW AVE,-79.34723,43.670853,POINT (-79.34722900390625 43.67085266113281)
61 RUTLAND ST,-79.455894,43.672462,POINT (-79.45589447021484 43.67246246337891)
4 BERESFORD AVE,-79.47546,43.64598,POINT (-79.47545623779297 43.64598083496094)
25 GLENDORA AVE,-79.40879,43.759235,POINT (-79.40879058837891 43.75923538208008)
37 GLENDORA AVE,-79.40835,43.7593,POINT (-79.40834808349609 43.75930023193359)
114 WITHROW AVE,-79.34829,43.670982,POINT (-79.34828948974609 43.67098236083984)
41 GLENDORA AVE,-79.40807,43.759342,POINT (-79.40807342529297 43.75934219360352)
24 HUGHEY CRES,-79.27863,43.734528,POINT (-79.27863311767578 43.73452758789063)
77 SATCHELL BLVD,-79.15643,43.78698,POINT (-79.15643310546875 43.78697967529297)
9 KENDLETON DR,-79.58864,43.739162,POINT (-79.58863830566406 43.73916244506836)
266 WESTON RD,-79.472855,43.677746,POINT (-79.47285461425781 43.6777458190918)
91 WITHROW AVE,-79.34916,43.67042,POINT (-79.34915924072266 43.6704216003418)
75-85 THE DONWAY W,-79.345566,43.733997,POINT (-79.34556579589844 43.7339973449707)
152 SUMACH ST,-79.36036,43.659695,POINT (-79.36035919189453 43.65969467163086)
97 GREEN MEADOWS CRCL,-79.366974,43.787315,POINT (-79.36697387695313 43.78731536865234)
8 MONCLOVA RD,-79.50833,43.72753,POINT (-79.50833129882813 43.72753143310547)
8 ANNDALE DR,-79.40763,43.76066,POINT (-79.40763092041016 43.76065826416016)
62 SATCHELL BLVD,-79.15711,43.7884,POINT (-79.15711212158203 43.78839874267578)
25 CARIBOU RD,-79.41705,43.7203,POINT (-79.41705322265625 43.72029876708984)
19 HOUNSLOW HEATH RD,-79.45797,43.67291,POINT (-79.45796966552734 43.67290878295898)
63 WITHROW AVE,-79.350235,43.670185,POINT (-79.35023498535156 43.67018508911133)
2 SULLY CRES,-79.41799,43.65464,POINT (-79.41799163818359 43.65464019775391)
27 HOUNSLOW HEATH RD,-79.458206,43.672943,POINT (-79.45820617675781 43.67294311523438)
20 CLOVERCREST RD,-79.36253,43.77468,POINT (-79.36253356933594 43.77468109130859)
